,Unnamed: 0,images,labels,2,4,5,7,10,12
7992,32035,b'dessert_plate_s_000406.png',3.0,,,,,,
7993,32037,b'keyboard_s_001691.png',5.0,,,,,,
7994,32039,b'keyboard_s_002010.png',5.0,,,,,,
7995,32041,b'rainbow_trout_s_001889.png',1.0,,,,,,
7996,32043,b'bosc_s_001605.png',4.0,,,,,,
7997,32044,b'orchid_s_001890.png',2.0,,,,,,
7998,32046,b'pear_s_001547.png',4.0,,,,,,
7999,32047,b'clock_s_001847.png',5.0,,,,,,
8000,32048,b'macoun_s_000251.png',4.0,,,,,,
8001,32049,b'macoun_s_001193.png',4.0,,,,,,
8002,32062,b'mushroom_s_001679.png',4.0,,,,,,
8003,32065,b'carassius_auratus_s_000164.png',1.0,,,,,,
8004,32070,b'bell_pepper_s_000345.png',4.0,,,,,,
8005,32076,b'pear_s_001904.png',4.0,,,,,,
8006,32082,b'stingray_s_002264.png',1.0,,,,,,
8007,32084,b'tv_s_002127.png',5.0,,,,,,
8008,32088,b'saucer_s_000691.png',3.0,,,,,,
8009,32089,b'television_s_002330.png',5.0,,,,,,
8010,32090,b'flounder_s_000647.png',1.0,,,,,,
8011,32106,b'sunflower_s_000547.png',2.0,,,,,,
8012,32113,b'tulip_s_000024.png',2.0,,,,,,
8013,32115,b'sunflower_s_000039.png',2.0,,,,,,
8014,32121,b'telephone_set_s_000706.png',5.0,,,,,,
8015,32124,b'macoun_s_000893.png',4.0,,,,,,
8016,32128,b'golden_delicious_s_001813.png',4.0,,,,,,
8017,32129,b'desk_phone_s_000141.png',5.0,,,,,,
8018,32130,b'tulipa_clusiana_s_000038.png',2.0,,,,,,
8019,32133,b'bartlett_pear_s_000431.png',4.0,,,,,,
8020,32139,b'golden_delicious_s_001702.png',4.0,,,,,,
8021,32145,b'soda_bottle_s_000016.png',3.0,,,,,,
8022,32146,b'turbot_s_000387.png',1.0,,,,,,
8023,32149,b'mountain_rose_s_000065.png',2.0,,,,,,
8024,32150,b'sweet_pepper_s_000080.png',4.0,,,,,,
8025,32154,b'rainbow_trout_s_001426.png',1.0,,,,,,
8026,32157,b'rosebush_s_000399.png',2.0,,,,,,
8027,32159,b'macoun_s_000319.png',4.0,,,,,,
8028,32162,b'bowl_s_000761.png',3.0,,,,,,
8029,32163,b'flounder_s_001531.png',1.0,,,,,,
8030,32166,b'navel_orange_s_001340.png',4.0,,,,,,
8031,32169,b'clock_s_000850.png',5.0,,,,,,
8032,32170,b'telephone_s_000379.png',5.0,,,,,,
8033,32174,b'television_s_000634.png',5.0,,,,,,
8034,32175,b'sunflower_s_001144.png',2.0,,,,,,
8035,32176,b'cichlid_s_001456.png',1.0,,,,,,
8036,32180,b'alarm_clock_s_000066.png',5.0,,,,,,
8037,32190,b'television_s_000370.png',5.0,,,,,,
8038,32194,b'halibut_s_000153.png',1.0,,,,,,
8039,32197,b'red_delicious_s_000671.png',4.0,,,,,,
8040,32199,b'alarm_clock_s_000732.png',5.0,,,,,,
8041,32201,b'bartlett_pear_s_000588.png',4.0,,,,,,
8042,32207,b'plate_s_001131.png',3.0,,,,,,
8043,32215,b'rainbow_trout_s_000024.png',1.0,,,,,,
8044,32217,b'clock_s_000961.png',5.0,,,,,,
8045,32219,b'telephone_set_s_001279.png',5.0,,,,,,
8046,32220,b'tulip_s_001992.png',2.0,,,,,,
8047,32221,b'bosc_s_000796.png',4.0,,,,,,
8048,32224,b'stingray_s_002398.png',1.0,,,,,,
8049,32225,b'rose_s_000153.png',2.0,,,,,,
8050,32226,b'plate_iron_s_001730.png',3.0,,,,,,
8051,32233,b'northern_spy_s_000001.png',4.0,,,,,,
8052,32244,b'bowl_s_000051.png',3.0,,,,,,
8053,32245,b'saucer_s_001520.png',3.0,,,,,,
8054,32246,b'mackerel_shark_s_000595.png',1.0,,,,,,
8055,32256,b'morchella_esculenta_s_001188.png',4.0,,,,,,
8056,32277,b'sunflower_s_000006.png',2.0,,,,,,
8057,32280,b'navel_orange_s_000739.png',4.0,,,,,,
8058,32286,b'fishplate_s_000717.png',3.0,,,,,,
8059,32291,b'poppy_s_000030.png',2.0,,,,,,
8060,32292,b'beer_bottle_s_001830.png',3.0,,,,,,
8061,32299,b'sunflower_s_000726.png',2.0,,,,,,
8062,32301,b'bosc_s_001563.png',4.0,,,,,,
8063,32303,b'flounder_s_001552.png',1.0,,,,,,
8064,32304,b'pear_s_001337.png',4.0,,,,,,
8065,32305,b'keyboard_s_001384.png',5.0,,,,,,
8066,32306,b'television_s_002084.png',5.0,,,,,,
8067,32307,b'computer_keyboard_s_001378.png',5.0,,,,,,
8068,32310,b'soda_bottle_s_001091.png',3.0,,,,,,
8069,32317,b'carassius_auratus_s_000387.png',1.0,,,,,,
8070,32326,b'tulip_s_000619.png',2.0,,,,,,
8071,32328,b'stingray_s_001728.png',1.0,,,,,,
8072,32333,b'plaice_s_000157.png',1.0,,,,,,
8073,32334,b'sweet_pepper_s_000570.png',4.0,,,,,,
8074,32336,b'bell_pepper_s_000714.png',4.0,,,,,,
8075,32340,b'valencia_orange_s_000895.png',4.0,,,,,,
8076,32341,b'plate_s_001684.png',3.0,,,,,,
8077,32349,b'sunflower_s_001021.png',2.0,,,,,,
8078,32351,b'sweet_pepper_s_001664.png',4.0,,,,,,
8079,32356,b'rose_s_001333.png',2.0,,,,,,
8080,32360,b'dessert_plate_s_000254.png',3.0,,,,,,
8081,32368,b'sunflower_s_002405.png',2.0,,,,,,
8082,32369,b'citrus_aurantium_s_000749.png',4.0,,,,,,
8083,32370,b'rose_s_002004.png',2.0,,,,,,
8084,32373,b'goblet_s_000322.png',3.0,,,,,,
8085,32375,b'plate_s_000004.png',3.0,,,,,,
8086,32376,b'sunflower_s_001038.png',2.0,,,,,,
8087,32382,b'flatfish_s_000656.png',1.0,,,,,,
8088,32384,b'poppy_s_002383.png',2.0,,,,,,
8089,32388,b'anjou_s_001089.png',4.0,,,,,,
8090,32394,b'sweet_pepper_s_000261.png',4.0,,,,,,
8091,32398,b'television_system_s_001132.png',5.0,,,,,,
8092,32400,b'guitarfish_s_001009.png',1.0,,,,,,
8093,32403,b'telephone_set_s_000676.png',5.0,,,,,,
8094,32404,b'golden_delicious_s_001089.png',4.0,,,,,,
8095,32408,b'goblet_s_000239.png',3.0,,,,,,
8096,32413,b'poppy_s_001723.png',2.0,,,,,,
8097,32416,b'television_s_000996.png',5.0,,,,,,
8098,32417,b'sunflower_s_002242.png',2.0,,,,,,
8099,32419,b'goblet_s_001523.png',3.0,,,,,,
8100,32421,b'tv_s_001005.png',5.0,,,,,,
8101,32423,b'longfin_mako_s_000036.png',1.0,,,,,,
8102,32425,b'bell_pepper_s_001505.png',4.0,,,,,,
8103,32430,b'verpa_s_001114.png',4.0,,,,,,
8104,32432,b'sea_trout_s_000173.png',1.0,,,,,,
8105,32434,b'mushroom_s_000461.png',4.0,,,,,,
8106,32438,b'alarm_clock_s_000954.png',5.0,,,,,,
8107,32439,b'clavier_s_000287.png',5.0,,,,,,
8108,32441,b'electric_lamp_s_000436.png',5.0,,,,,,
8109,32443,b'poppy_s_002378.png',2.0,,,,,,
8110,32444,b'butterfly_orchid_s_001919.png',2.0,,,,,,
8111,32447,b'macoun_s_000827.png',4.0,,,,,,
8112,32449,b'sunflower_s_000119.png',2.0,,,,,,
8113,32456,b'bosc_s_001763.png',4.0,,,,,,
8114,32458,b'lamp_s_000181.png',5.0,,,,,,
8115,32460,b'beer_bottle_s_001412.png',3.0,,,,,,
8116,32464,b'pear_s_000782.png',4.0,,,,,,
8117,32471,b'poppy_s_001481.png',2.0,,,,,,
8118,32479,b'navel_orange_s_000756.png',4.0,,,,,,
8119,32481,b'bell_pepper_s_001644.png',4.0,,,,,,
8120,32483,b'telephone_s_001791.png',5.0,,,,,,
8121,32487,b'oilcan_s_001378.png',3.0,,,,,,
8122,32489,b'rosebush_s_001851.png',2.0,,,,,,
8123,32493,b'navel_orange_s_000083.png',4.0,,,,,,
8124,32495,b'desk_phone_s_000023.png',5.0,,,,,,
8125,32501,b'guitarfish_s_000709.png',1.0,,,,,,
8126,32503,b'cup_s_001515.png',3.0,,,,,,
8127,32504,b'mako_shark_s_000337.png',1.0,,,,,,
8128,32505,b'alarm_clock_s_000801.png',5.0,,,,,,
8129,32507,b'red_delicious_s_001347.png',4.0,,,,,,
8130,32515,b'bowl_s_000816.png',3.0,,,,,,
8131,32516,b'whiskey_bottle_s_000380.png',3.0,,,,,,
8132,32530,b'orchid_s_001205.png',2.0,,,,,,
8133,32533,b'mushroom_s_000965.png',4.0,,,,,,
8134,32541,b'stingray_s_000598.png',1.0,,,,,,
8135,32543,b'lamp_s_002310.png',5.0,,,,,,
8136,32544,b'rose_s_001161.png',2.0,,,,,,
8137,32548,b'rose_s_001586.png',2.0,,,,,,
8138,32550,b'bartlett_pear_s_000027.png',4.0,,,,,,
8139,32557,b'mushroom_s_001099.png',4.0,,,,,,
8140,32561,b'lamp_s_000143.png',5.0,,,,,,
8141,32567,b'trout_s_001683.png',1.0,,,,,,
8142,32568,b'lamp_s_000882.png',5.0,,,,,,
8143,32576,b'phone_s_000716.png',5.0,,,,,,
8144,32581,b'soda_bottle_s_001319.png',3.0,,,,,,
8145,32589,b'plate_iron_s_000690.png',3.0,,,,,,
8146,32595,b'tulipa_clusiana_s_000007.png',2.0,,,,,,
8147,32601,b'desk_phone_s_000607.png',5.0,,,,,,
8148,32602,b'sunflower_s_000423.png',2.0,,,,,,
8149,32603,b'discharge_lamp_s_001273.png',5.0,,,,,,
8150,32604,b'stingray_s_000060.png',1.0,,,,,,
8151,32605,b'telephone_set_s_000213.png',5.0,,,,,,
8152,32608,b'desk_phone_s_000143.png',5.0,,,,,,
8153,32610,b'shark_s_000683.png',1.0,,,,,,
8154,32612,b'beaker_s_002087.png',3.0,,,,,,
8155,32613,b'beer_can_s_000002.png',3.0,,,,,,
8156,32620,b'computer_keyboard_s_001076.png',5.0,,,,,,
8157,32621,b'goblet_s_000079.png',3.0,,,,,,
8158,32622,b'rose_s_001406.png',2.0,,,,,,
8159,32624,b'dessert_plate_s_000077.png',3.0,,,,,,
8160,32629,b'fishplate_s_000232.png',3.0,,,,,,
8161,32633,b'poppy_s_000346.png',2.0,,,,,,
8162,32634,b'computer_keyboard_s_002162.png',5.0,,,,,,
8163,32644,b'sunflower_s_000153.png',2.0,,,,,,
8164,32646,b'soda_can_s_000863.png',3.0,,,,,,
8165,32651,b'cup_s_001901.png',3.0,,,,,,
8166,32654,b'sweet_pepper_s_001017.png',4.0,,,,,,
8167,32655,b'stingray_s_001356.png',1.0,,,,,,
8168,32658,b'bowl_s_002472.png',3.0,,,,,,
8169,32659,b'whiskey_bottle_s_000026.png',3.0,,,,,,
8170,32665,b'phone_s_002660.png',5.0,,,,,,
8171,32666,b'cichlid_s_001745.png',1.0,,,,,,
8172,32667,b'anjou_s_000036.png',4.0,,,,,,
8173,32670,b'lamp_s_000339.png',5.0,,,,,,
8174,32676,b'sweet_pepper_s_002201.png',4.0,,,,,,
8175,32681,b'red_delicious_s_000213.png',4.0,,,,,,
8176,32682,b'jaffa_orange_s_000270.png',4.0,,,,,,
8177,32685,b'keyboard_s_001361.png',5.0,,,,,,
8178,32687,b'eagle_ray_s_000168.png',1.0,,,,,,
8179,32706,b'fishplate_s_000494.png',3.0,,,,,,
8180,32714,b'golden_delicious_s_000916.png',4.0,,,,,,
8181,32715,b'rose_s_001012.png',2.0,,,,,,
8182,32716,b'sea_trout_s_000263.png',1.0,,,,,,
8183,32724,b'orchid_s_000208.png',2.0,,,,,,
8184,32725,b'sunflower_s_001018.png',2.0,,,,,,
8185,32728,b'rosebush_s_001499.png',2.0,,,,,,
8186,32729,b'mountain_rose_s_000695.png',2.0,,,,,,
8187,32732,b'citrus_aurantium_s_001393.png',4.0,,,,,,
8188,32734,b'lady_tulip_s_000237.png',2.0,,,,,,
8189,32741,b'sunflower_s_000038.png',2.0,,,,,,
8190,32744,b'lamp_s_001132.png',5.0,,,,,,
8191,32748,b'mako_shark_s_000689.png',1.0,,,,,,
8192,32752,b'cichlid_s_001045.png',1.0,,,,,,
8193,32756,b'mackerel_shark_s_000720.png',1.0,,,,,,
8194,32758,b'keyboard_s_000130.png',5.0,,,,,,
8195,32763,b'fishbowl_s_001452.png',3.0,,,,,,
8196,32764,b'seville_orange_s_000835.png',4.0,,,,,,
8197,32766,b'lamp_s_001690.png',5.0,,,,,,
8198,32776,b'tulip_s_001529.png',2.0,,,,,,
8199,32780,b'poppy_s_000738.png',2.0,,,,,,
8200,32781,b'shark_s_001271.png',1.0,,,,,,
8201,32784,b'rainbow_trout_s_001949.png',1.0,,,,,,
8202,32786,b'mushroom_s_002069.png',4.0,,,,,,
8203,32787,b'butterfly_orchid_s_000405.png',2.0,,,,,,
8204,32789,b'desk_phone_s_000739.png',5.0,,,,,,
8205,32794,b'phone_s_000486.png',5.0,,,,,,
8206,32795,b'shark_s_000036.png',1.0,,,,,,
8207,32801,b'plate_iron_s_000305.png',3.0,,,,,,
8208,32802,b'clavier_s_000119.png',5.0,,,,,,
8209,32809,b'shark_s_001507.png',1.0,,,,,,
8210,32812,b'butterfly_orchid_s_000643.png',2.0,,,,,,
8211,32826,b'golden_delicious_s_000404.png',4.0,,,,,,
8212,32832,b'bartlett_pear_s_000160.png',4.0,,,,,,
8213,32835,b'clavier_s_000207.png',5.0,,,,,,
8214,32839,b'computer_keyboard_s_000868.png',5.0,,,,,,
8215,32847,b'sunflower_s_000904.png',2.0,,,,,,
8216,32848,b'keyboard_s_001821.png',5.0,,,,,,
8217,32852,b'keyboard_s_001659.png',5.0,,,,,,
8218,32856,b'telephone_s_000197.png',5.0,,,,,,
8219,32858,b'sunflower_s_001044.png',2.0,,,,,,
8220,32874,b'poppy_s_001920.png',2.0,,,,,,
8221,32875,b'beaker_s_001929.png',3.0,,,,,,
8222,32882,b'soda_bottle_s_000954.png',3.0,,,,,,
8223,32883,b'orchid_s_000479.png',2.0,,,,,,
8224,32884,b'goldfish_s_002071.png',1.0,,,,,,
8225,32889,b'lamp_s_000299.png',5.0,,,,,,
8226,32890,b'soda_bottle_s_000950.png',3.0,,,,,,
8227,32894,b'rainbow_trout_s_001070.png',1.0,,,,,,
8228,32900,b'tulip_s_001777.png',2.0,,,,,,
8229,32904,b'morel_s_000092.png',4.0,,,,,,
8230,32907,b'bowl_s_001195.png',3.0,,,,,,
8231,32927,b'orchid_s_001812.png',2.0,,,,,,
8232,32929,b'phone_s_003154.png',5.0,,,,,,
8233,32932,b'bowl_s_000605.png',3.0,,,,,,
8234,32934,b'shark_s_001601.png',1.0,,,,,,
8235,32935,b'goblet_s_000330.png',3.0,,,,,,
8236,32937,b'shark_s_000399.png',1.0,,,,,,
8237,32939,b'clavier_s_000541.png',5.0,,,,,,
8238,32940,b'rose_s_001613.png',2.0,,,,,,
8239,32943,b'stingray_s_001125.png',1.0,,,,,,
8240,32944,b'sunflower_s_002060.png',2.0,,,,,,
8241,32951,b'stingray_s_002286.png',1.0,,,,,,
8242,32957,b'goblet_s_000387.png',3.0,,,,,,
8243,32958,b'whiskey_bottle_s_001151.png',3.0,,,,,,
8244,32960,b'halibut_s_000409.png',1.0,,,,,,
8245,32961,b'dessert_plate_s_000089.png',3.0,,,,,,
8246,32969,b'mountain_rose_s_000714.png',2.0,,,,,,
8247,32970,b'mushroom_s_001396.png',4.0,,,,,,
8248,32978,b'eagle_ray_s_000145.png',1.0,,,,,,
8249,32984,b'mushroom_s_001644.png',4.0,,,,,,
8250,32993,b'telephone_set_s_000783.png',5.0,,,,,,
8251,32995,b'coffee_can_s_002174.png',3.0,,,,,,
8252,33000,b'orchid_s_001789.png',2.0,,,,,,
8253,33010,b'tulipa_clusiana_s_000177.png',2.0,,,,,,
8254,33012,b'tin_can_s_001718.png',3.0,,,,,,
8255,33017,b'navel_orange_s_000627.png',4.0,,,,,,
8256,33018,b'specimen_bottle_s_000276.png',3.0,,,,,,
8257,33021,b'trout_s_002635.png',1.0,,,,,,
8258,33023,b'soda_can_s_000669.png',3.0,,,,,,
8259,33027,b'television_s_001708.png',5.0,,,,,,
8260,33030,b'tulip_s_001236.png',2.0,,,,,,
8261,33036,b'numbfish_s_000054.png',1.0,,,,,,
8262,33040,b'halibut_s_000727.png',1.0,,,,,,
8263,33049,b'lamp_s_000305.png',5.0,,,,,,
8264,33065,b'lamp_s_001443.png',5.0,,,,,,
8265,33070,b'tv_s_002373.png',5.0,,,,,,
8266,33071,b'cichlid_s_002250.png',1.0,,,,,,
8267,33081,b'navel_orange_s_000970.png',4.0,,,,,,
8268,33083,b'desk_phone_s_000327.png',5.0,,,,,,
8269,33084,b'mountain_rose_s_001105.png',2.0,,,,,,
8270,33090,b'sunflower_s_002064.png',2.0,,,,,,
8271,33094,b'mushroom_s_000899.png',4.0,,,,,,
8272,33095,b'telephone_set_s_000211.png',5.0,,,,,,
8273,33099,b'mountain_rose_s_000763.png',2.0,,,,,,
8274,33101,b'telephone_set_s_000307.png',5.0,,,,,,
8275,33103,b'sweet_pepper_s_000001.png',4.0,,,,,,
8276,33107,b'poppy_s_001738.png',2.0,,,,,,
8277,33112,b'lamp_s_001775.png',5.0,,,,,,
8278,33118,b'beer_can_s_002747.png',3.0,,,,,,
8279,33119,b'butterfly_orchid_s_000151.png',2.0,,,,,,
8280,33129,b'shark_s_001182.png',1.0,,,,,,
8281,33137,b'bartlett_pear_s_000298.png',4.0,,,,,,
8282,33139,b'rose_s_001713.png',2.0,,,,,,
8283,33140,b'plaice_s_000265.png',1.0,,,,,,
8284,33145,b'pearmain_s_000310.png',4.0,,,,,,
8285,33148,b'bartlett_pear_s_000140.png',4.0,,,,,,
8286,33151,b'rose_s_001914.png',2.0,,,,,,
8287,33169,b'numbfish_s_000096.png',1.0,,,,,,
8288,33171,b'tulip_s_001297.png',2.0,,,,,,
8289,33175,b'dessert_plate_s_000417.png',3.0,,,,,,
8290,33178,b'flatfish_s_001906.png',1.0,,,,,,
8291,33186,b'trout_s_002179.png',1.0,,,,,,
8292,33187,b'flounder_s_000123.png',1.0,,,,,,
8293,33195,b'goblet_s_000364.png',3.0,,,,,,
8294,33205,b'telephone_set_s_001122.png',5.0,,,,,,
8295,33206,b'mako_shark_s_000178.png',1.0,,,,,,
8296,33208,b'pearmain_s_000088.png',4.0,,,,,,
8297,33209,b'lamp_s_000768.png',5.0,,,,,,
8298,33216,b'mushroom_s_000352.png',4.0,,,,,,
8299,33217,b'tulip_s_001205.png',2.0,,,,,,
8300,33221,b'beaker_s_000667.png',3.0,,,,,,
8301,33228,b'guitarfish_s_000412.png',1.0,,,,,,
8302,33235,b'rosebush_s_000980.png',2.0,,,,,,
8303,33236,b'plate_s_001382.png',3.0,,,,,,
8304,33238,b'clavier_s_000220.png',5.0,,,,,,
8305,33241,b'keyboard_s_000138.png',5.0,,,,,,
8306,33243,b'mountain_rose_s_000705.png',2.0,,,,,,
8307,33249,b'orchid_s_000319.png',2.0,,,,,,
8308,33253,b'pear_s_002134.png',4.0,,,,,,
8309,33260,b'halibut_s_000067.png',1.0,,,,,,
8310,33262,b'fishplate_s_000126.png',3.0,,,,,,
8311,33263,b'turbot_s_000176.png',1.0,,,,,,
8312,33264,b'stingray_s_002321.png',1.0,,,,,,
8313,33265,b'mako_shark_s_000049.png',1.0,,,,,,
8314,33275,b'orchid_s_000433.png',2.0,,,,,,
8315,33281,b'plaice_s_000261.png',1.0,,,,,,
8316,33292,b'sweet_pepper_s_000862.png',4.0,,,,,,
8317,33294,b'dessert_plate_s_000100.png',3.0,,,,,,
8318,33298,b'sunflower_s_001815.png',2.0,,,,,,
8319,33299,b'oilcan_s_000649.png',3.0,,,,,,
8320,33306,b'plate_iron_s_000005.png',3.0,,,,,,
8321,33309,b'telephone_s_001556.png',5.0,,,,,,
8322,33311,b'beer_bottle_s_001749.png',3.0,,,,,,
8323,33314,b'mackerel_shark_s_000930.png',1.0,,,,,,
8324,33315,b'bowl_s_002111.png',3.0,,,,,,
8325,33335,b'clock_s_001147.png',5.0,,,,,,
8326,33338,b'discharge_lamp_s_000342.png',5.0,,,,,,
8327,33340,b'sponge_mushroom_s_000420.png',4.0,,,,,,
8328,33341,b'gray_sole_s_000300.png',1.0,,,,,,
8329,33356,b'bowl_s_002729.png',3.0,,,,,,
8330,33363,b'pop_bottle_s_000639.png',3.0,,,,,,
8331,33368,b'computer_keyboard_s_000548.png',5.0,,,,,,
8332,33373,b'surveillance_system_s_000188.png',5.0,,,,,,
8333,33376,b'golden_delicious_s_001536.png',4.0,,,,,,
8334,33382,b'sunflower_s_001274.png',2.0,,,,,,
8335,33383,b'fishbowl_s_000575.png',3.0,,,,,,
8336,33384,b'mushroom_s_000882.png',4.0,,,,,,
8337,33390,b'rainbow_trout_s_000817.png',1.0,,,,,,
8338,33397,b'poppy_s_002055.png',2.0,,,,,,
8339,33399,b'bowl_s_002716.png',3.0,,,,,,
8340,33401,b'tulip_s_001522.png',2.0,,,,,,
8341,33406,b'orchid_s_000363.png',2.0,,,,,,
8342,33416,b'goblet_s_000703.png',3.0,,,,,,
8343,33419,b'rosebush_s_000769.png',2.0,,,,,,
8344,33421,b'clavier_s_000530.png',5.0,,,,,,
8345,33424,b'valencia_orange_s_000213.png',4.0,,,,,,
8346,33426,b'bartlett_s_001481.png',4.0,,,,,,
8347,33437,b'tulip_s_001750.png',2.0,,,,,,
8348,33439,b'dessert_plate_s_000243.png',3.0,,,,,,
8349,33444,b'sour_orange_s_000752.png',4.0,,,,,,
8350,33446,b'poppy_s_000162.png',2.0,,,,,,
8351,33451,b'television_s_000070.png',5.0,,,,,,
8352,33460,b'television_s_001261.png',5.0,,,,,,
8353,33461,b'goldfish_s_002515.png',1.0,,,,,,
8354,33467,b'plaice_s_000775.png',1.0,,,,,,
8355,33469,b'beer_bottle_s_001490.png',3.0,,,,,,
8356,33477,b'sunflower_s_001844.png',2.0,,,,,,
8357,33479,b'soda_can_s_000789.png',3.0,,,,,,
8358,33482,b'beaker_s_001361.png',3.0,,,,,,
8359,33484,b'valencia_orange_s_000144.png',4.0,,,,,,
8360,33489,b'coffee_can_s_002101.png',3.0,,,,,,
8361,33492,b'red_delicious_s_000337.png',4.0,,,,,,
8362,33494,b'morel_s_000474.png',4.0,,,,,,
8363,33506,b'keyboard_s_000786.png',5.0,,,,,,
8364,33507,b'halibut_s_000560.png',1.0,,,,,,
8365,33509,b'rainbow_trout_s_000139.png',1.0,,,,,,
8366,33518,b'computer_keyboard_s_000774.png',5.0,,,,,,
8367,33522,b'sunflower_s_001914.png',2.0,,,,,,
8368,33527,b'alarm_clock_s_000062.png',5.0,,,,,,
8369,33531,b'lemon_sole_s_000013.png',1.0,,,,,,
8370,33533,b'mushroom_s_000576.png',4.0,,,,,,
8371,33534,b'flatfish_s_000582.png',1.0,,,,,,
8372,33535,b'seville_orange_s_000021.png',4.0,,,,,,
8373,33537,b'rose_s_001036.png',2.0,,,,,,
8374,33543,b'sweet_pepper_s_000840.png',4.0,,,,,,
8375,33547,b'bottle_s_001649.png',3.0,,,,,,
8376,33557,b'mushroom_s_000984.png',4.0,,,,,,
8377,33563,b'pearmain_s_000125.png',4.0,,,,,,
8378,33574,b'clock_s_001883.png',5.0,,,,,,
8379,33588,b'dessert_plate_s_000384.png',3.0,,,,,,
8380,33590,b'orchid_s_001927.png',2.0,,,,,,
8381,33591,b'poppy_s_000352.png',2.0,,,,,,
8382,33595,b'tv_s_000661.png',5.0,,,,,,
8383,33601,b'cichlid_s_000038.png',1.0,,,,,,
8384,33610,b'shortfin_mako_s_000020.png',1.0,,,,,,
8385,33620,b'alarm_clock_s_000829.png',5.0,,,,,,
8386,33621,b'dwarf_tulip_s_000100.png',2.0,,,,,,
8387,33622,b'shark_s_001111.png',1.0,,,,,,
8388,33623,b'fishbowl_s_002455.png',3.0,,,,,,
8389,33626,b'goblet_s_000920.png',3.0,,,,,,
8390,33628,b'bowl_s_000617.png',3.0,,,,,,
8391,33632,b'red_delicious_s_000130.png',4.0,,,,,,
8392,33639,b'poppy_s_000014.png',2.0,,,,,,
8393,33643,b'rainbow_trout_s_000281.png',1.0,,,,,,
8394,33649,b'shortfin_mako_s_000254.png',1.0,,,,,,
8395,33653,b'orchid_s_001809.png',2.0,,,,,,
8396,33655,b'cichlid_s_001817.png',1.0,,,,,,
8397,33657,b'bosc_s_000024.png',4.0,,,,,,
8398,33663,b'bowl_s_002147.png',3.0,,,,,,
8399,33665,b'bell_pepper_s_001599.png',4.0,,,,,,
8400,33670,b'bell_pepper_s_000120.png',4.0,,,,,,
8401,33672,b'sweet_pepper_s_000235.png',4.0,,,,,,
8402,33678,b'mushroom_s_001886.png',4.0,,,,,,
8403,33679,b'poppy_s_001735.png',2.0,,,,,,
8404,33680,b'alarm_clock_s_000162.png',5.0,,,,,,
8405,33686,b'golden_delicious_s_001333.png',4.0,,,,,,
8406,33687,b'sunflower_s_000666.png',2.0,,,,,,
8407,33690,b'macoun_s_000198.png',4.0,,,,,,
8408,33691,b'desk_phone_s_000068.png',5.0,,,,,,
8409,33693,b'beaker_s_000319.png',3.0,,,,,,
8410,33694,b'computer_keyboard_s_001994.png',5.0,,,,,,
8411,33705,b'sand_dab_s_000085.png',1.0,,,,,,
8412,33709,b'sunflower_s_000580.png',2.0,,,,,,
8413,33710,b'soda_bottle_s_001237.png',3.0,,,,,,
8414,33712,b'flatfish_s_000395.png',1.0,,,,,,
8415,33713,b'rose_s_000610.png',2.0,,,,,,
8416,33717,b'flounder_s_001516.png',1.0,,,,,,
8417,33723,b'bowl_s_000988.png',3.0,,,,,,
8418,33729,b'sunflower_s_002376.png',2.0,,,,,,
8419,33736,b'orchid_s_000268.png',2.0,,,,,,
8420,33742,b'electric_ray_s_001185.png',1.0,,,,,,
8421,33746,b'morel_s_000588.png',4.0,,,,,,
8422,33748,b'macoun_s_000661.png',4.0,,,,,,
8423,33749,b'bowl_s_002644.png',3.0,,,,,,
8424,33753,b'anjou_s_000254.png',4.0,,,,,,
8425,33761,b'butterfly_ray_s_000862.png',1.0,,,,,,
8426,33763,b'plaice_s_000339.png',1.0,,,,,,
8427,33765,b'poppy_s_001621.png',2.0,,,,,,
8428,33766,b'television_s_000025.png',5.0,,,,,,
8429,33769,b'rose_s_000357.png',2.0,,,,,,
8430,33771,b'turbot_s_000538.png',1.0,,,,,,
8431,33773,b'mcintosh_s_000193.png',4.0,,,,,,
8432,33775,b'dessert_plate_s_000054.png',3.0,,,,,,
8433,33783,b'poppy_s_002574.png',2.0,,,,,,
8434,33788,b'orchid_s_001603.png',2.0,,,,,,
8435,33790,b'poppy_s_002545.png',2.0,,,,,,
8436,33798,b'poppy_s_002280.png',2.0,,,,,,
8437,33801,b'red_delicious_s_000133.png',4.0,,,,,,
8438,33805,b'fishbowl_s_001157.png',3.0,,,,,,
8439,33810,b'orchid_s_001551.png',2.0,,,,,,
8440,33812,b'telephone_set_s_000363.png',5.0,,,,,,
8441,33823,b'tv_s_001481.png',5.0,,,,,,
8442,33827,b'orchid_s_001606.png',2.0,,,,,,
8443,33832,b'computer_keyboard_s_001468.png',5.0,,,,,,
8444,33842,b'mushroom_s_000641.png',4.0,,,,,,
8445,33846,b'mushroom_s_001789.png',4.0,,,,,,
8446,33851,b'mushroom_s_001293.png',4.0,,,,,,
8447,33853,b'clock_s_000173.png',5.0,,,,,,
8448,33857,b'winter_flounder_s_000078.png',1.0,,,,,,
8449,33859,b'keyboard_s_001807.png',5.0,,,,,,
8450,33862,b'shark_s_002036.png',1.0,,,,,,
8451,33863,b'butterfly_orchid_s_001033.png',2.0,,,,,,
8452,33874,b'pear_s_000988.png',4.0,,,,,,
8453,33877,b'clock_s_001803.png',5.0,,,,,,
